1.904181	-1.164661
1.910202	-1.131912
1.916032	-1.098711
1.921670	-1.065070
1.927116	-1.031003
1.932370	-0.996523
1.937430	-0.961645
1.942297	-0.926383
1.946969	-0.890749
1.951447	-0.854760
1.955729	-0.818428
1.959816	-0.781770
1.963707	-0.744798
1.967402	-0.707529
1.970899	-0.669976
1.974200	-0.632156
1.977304	-0.594083
1.980209	-0.555772
1.982917	-0.517239
1.985426	-0.478499
1.987737	-0.439567
1.989849	-0.400460
1.991762	-0.361193
1.993476	-0.321781
1.994990	-0.282240
1.996305	-0.242587
1.997420	-0.202836
1.998336	-0.163004
1.999052	-0.123107
1.999568	-0.083161
1.999883	-0.043182
1.999999	-0.003185
1.999915	0.036813
1.999631	0.076796
1.999147	0.116748
1.998463	0.156654
1.997579	0.196497
1.996496	0.236262
1.995213	0.275932
1.993730	0.315491
1.992048	0.354925
1.990167	0.394216
1.988086	0.433350
1.985807	0.472311
1.983330	0.511082
1.980654	0.549649
1.977780	0.587997
1.974708	0.626109
1.971438	0.663970
1.967972	0.701566
1.964309	0.738882
1.960449	0.775902
1.956393	0.812611
1.952142	0.848996
1.947695	0.885041
1.943054	0.920732
1.938218	0.956054
1.933189	0.990995
1.927966	1.025539
1.922550	1.059672
1.916943	1.093382
1.911143	1.126655
1.905152	1.159476
1.898971	1.191834
1.892600	1.223716
1.886040	1.255108
1.879291	1.285997
1.872354	1.316373
1.865230	1.346222
1.857919	1.375532
1.850423	1.404293
1.842742	1.432491
1.834876	1.460117
1.826827	1.487158
1.818595	1.513605
1.810181	1.539446
1.801586	1.564672
1.792811	1.589271
1.783857	1.613235
1.774725	1.636554
1.765415	1.659218
1.755928	1.681219
1.746266	1.702547
1.736429	1.723194
1.726419	1.743152
1.716236	1.762412
1.705881	1.780968
1.695356	1.798811
1.684661	1.815935
1.673798	1.832332
1.662767	1.847996
1.651570	1.862922
1.640208	1.877102
1.628682	1.890531
1.616993	1.903204
1.605142	1.915116
1.593131	1.926262
1.580960	1.936637
1.568632	1.946238
1.556146	1.955060
1.543505	1.963101
1.530710	1.970356
1.517761	1.976823
1.504661	1.982499
1.491410	1.987382
1.478011	1.991470
1.464463	1.994762
1.450769	1.997256
1.436930	1.998951
1.422947	1.999847
1.408822	1.999942
1.394555	1.999238
1.380150	1.997734
1.365606	1.995430
1.350926	1.992329
1.336111	1.988431
1.321162	1.983738
1.306082	1.978251
1.290870	1.971972
1.275529	1.964905
1.260061	1.957052
1.244467	1.948416
1.228749	1.939001
1.212907	1.928811
1.196944	1.917849
1.180862	1.906119
1.164661	1.893628
1.148344	1.880378
1.131912	1.866377
1.115367	1.851629
1.098711	1.836141
1.081944	1.819918
1.065070	1.802967
1.048089	1.785295
1.031003	1.766909
1.013814	1.747817
0.996523	1.728025
0.979133	1.707542
0.961645	1.686375
0.944061	1.664535
0.926383	1.642028
0.908611	1.618865
0.890749	1.595055
0.872798	1.570606
0.854760	1.545529
0.836636	1.519834
0.818428	1.493531
0.800139	1.466630
0.781770	1.439143
0.763322	1.411081
0.744798	1.382454
0.726200	1.353273
0.707529	1.323552
0.688787	1.293301
0.669976	1.262533
0.651099	1.231260
0.632156	1.199495
0.613150	1.167249
0.594083	1.134537
0.574956	1.101371
0.555772	1.067765
0.536532	1.033731
0.517239	0.999284
0.497894	0.964437
0.478499	0.929204
0.459056	0.893600
0.439567	0.857638
0.420035	0.821334
0.400460	0.784700
0.380845	0.747753
0.361193	0.710507
0.341504	0.672977
0.321781	0.635177
0.302025	0.597123
0.282240	0.558831
0.262426	0.520315
0.242587	0.481591
0.222722	0.442674
0.202836	0.403580
0.182929	0.364325
0.163004	0.324924
0.143063	0.285393
0.123107	0.245748
0.103140	0.206005
0.083161	0.166179
0.063175	0.126287
0.043182	0.086344
0.023185	0.046366
0.003185	0.006371
-0.016814	-0.033628
-0.036813	-0.073613
-0.056807	-0.113568
-0.076796	-0.153478
-0.096777	-0.193327
-0.116748	-0.233098
-0.136708	-0.272777
-0.156654	-0.312346
-0.176584	-0.351790
-0.196497	-0.391093
-0.216390	-0.430240
-0.236262	-0.469215
-0.256110	-0.508002
-0.275932	-0.546586
-0.295726	-0.584951
-0.315491	-0.623083
-0.335225	-0.660965
-0.354925	-0.698583
-0.374589	-0.735921
-0.394216	-0.772965
-0.413804	-0.809700
-0.433350	-0.846111
-0.452853	-0.882183
-0.472311	-0.917903
-0.491721	-0.953255
-0.511082	-0.988227
-0.530392	-1.022803
-0.549649	-1.056969
-0.568851	-1.090714
-0.587997	-1.124021
-0.607083	-1.156880
-0.626109	-1.189275
-0.645072	-1.221195
-0.663970	-1.252626
-0.682803	-1.283556
-0.701566	-1.313973
-0.720260	-1.343864
-0.738882	-1.373218
-0.757430	-1.402023
-0.775902	-1.430266
-0.794296	-1.457938
-0.812611	-1.485027
-0.830845	-1.511521
-0.848996	-1.537411
-0.867062	-1.562686
-0.885041	-1.587336
-0.902932	-1.611351
-0.920732	-1.634721
-0.938440	-1.657438
-0.956054	-1.679491
-0.973573	-1.700873
-0.990995	-1.721575
-1.008317	-1.741588
-1.025539	-1.760904
-1.042658	-1.779516
-1.059672	-1.797416
-1.076581	-1.814597
-1.093382	-1.831053
-1.110074	-1.846776
-1.126655	-1.861760
-1.143123	-1.876000
-1.159476	-1.889489
-1.175714	-1.902223
-1.191834	-1.914195
-1.207836	-1.925402
-1.223716	-1.935839
-1.239474	-1.945502
-1.255108	-1.954386
-1.270616	-1.962489
-1.285997	-1.969807
-1.301250	-1.976336
-1.316373	-1.982076
-1.331364	-1.987022
-1.346222	-1.991174
-1.360945	-1.994529
-1.375532	-1.997087
-1.389982	-1.998845
-1.404293	-1.999805
-1.418463	-1.999964
-1.432491	-1.999323
-1.446376	-1.997883
-1.460117	-1.995643
-1.473711	-1.992605
-1.487158	-1.988771
-1.500457	-1.984140
-1.513605	-1.978716
-1.526602	-1.972501
-1.539446	-1.965497
-1.552137	-1.957706
-1.564672	-1.949133
-1.577051	-1.939780
-1.589271	-1.929651
-1.601334	-1.918750
-1.613235	-1.907081
-1.624976	-1.894650
-1.636554	-1.881461
-1.647969	-1.867520
-1.659218	-1.852831
-1.670302	-1.837401
-1.681219	-1.821237
-1.691967	-1.804344
-1.702547	-1.786729
-1.712956	-1.768399
-1.723194	-1.749363
-1.733259	-1.729626
-1.743152	-1.709198
-1.752869	-1.688086
-1.762412	-1.666299
-1.771778	-1.643845
-1.780968	-1.620734
-1.789979	-1.596974
-1.798811	-1.572576
-1.807463	-1.547549
-1.815935	-1.521902
-1.824224	-1.495647
-1.832332	-1.468794
-1.840256	-1.441353
-1.847996	-1.413336
-1.855552	-1.384754
-1.862922	-1.355617
-1.870105	-1.325938
-1.877102	-1.295729
-1.883911	-1.265002
-1.890531	-1.233769
-1.896962	-1.202042
-1.903204	-1.169834
-1.909256	-1.137159
-1.915116	-1.104029
-1.920785	-1.070457
-1.926262	-1.036456
-1.931546	-1.002042
-1.936637	-0.967226
-1.941535	-0.932024
-1.946238	-0.896449
-1.950747	-0.860515
-1.955060	-0.824237
-1.959178	-0.787629
-1.963101	-0.750707
-1.966826	-0.713484
-1.970356	-0.675975
-1.973688	-0.638197
-1.976823	-0.600163
-1.979760	-0.561889
-1.982499	-0.523390
-1.985040	-0.484682
-1.987382	-0.445780
-1.989526	-0.406700
-1.991470	-0.367457
-1.993216	-0.328067
-1.994762	-0.288545
-1.996109	-0.248909
-1.997256	-0.209173
-1.998203	-0.169353
-1.998951	-0.129465
-1.999499	-0.089526
-1.999847	-0.049551
-1.999994	-0.009556
-1.999942	0.030443
-1.999690	0.070430
-1.999238	0.110388
-1.998586	0.150302
-1.997734	0.190156
-1.996682	0.229935
-1.995430	0.269621
-1.993980	0.309199
-1.992329	0.348654
-1.990480	0.387969
-1.988431	0.427129
-1.986184	0.466118
-1.983738	0.504921
-1.981093	0.543521
-1.978251	0.581905
-1.975210	0.620055
-1.971972	0.657958
-1.968537	0.695597
-1.964905	0.732958
-1.961077	0.770026
-1.957052	0.806786
-1.952832	0.843224
-1.948416	0.879324
-1.943806	0.915072
-1.939001	0.950454
-1.934003	0.985456
-1.928811	1.020064
-1.923426	1.054264
-1.917849	1.088042
-1.912080	1.121385
-1.906119	1.154280
-1.899968	1.186713
-1.893628	1.218671
-1.887097	1.250141
-1.880378	1.281112
-1.873471	1.311570
-1.866377	1.341504
-1.859096	1.370901
-1.851629	1.399749
-1.843977	1.428038
-1.836141	1.455756
-1.828121	1.482891
-1.819918	1.509433
-1.811533	1.535372
-1.802967	1.560696
-1.794221	1.585396
-1.785295	1.609462
-1.776191	1.632884
-1.766909	1.655653
-1.757451	1.677760
-1.747817	1.699195
-1.738007	1.719951
-1.728025	1.740019
-1.717869	1.759392
-1.707542	1.778060
-1.697043	1.796017
-1.686375	1.813256
-1.675539	1.829769
-1.664535	1.845551
-1.653364	1.860594
-1.642028	1.874893
-1.630528	1.888443
-1.618865	1.901237
-1.607040	1.913270
-1.595055	1.924538
-1.582909	1.935037
-1.570606	1.944761
-1.558145	1.953707
-1.545529	1.961872
-1.532758	1.969253
-1.519834	1.975845
-1.506758	1.981648
-1.493531	1.986657
-1.480155	1.990873
-1.466630	1.994291
-1.452960	1.996912
-1.439143	1.998735
-1.425183	1.999757
-1.411081	1.999980
-1.396837	1.999403
-1.382454	1.998027
-1.367932	1.995851
-1.353273	1.992877
-1.338480	1.989105
-1.323552	1.984538
-1.308492	1.979177
-1.293301	1.973025
-1.277981	1.966083
-1.262533	1.958355
-1.246959	1.949844
-1.231260	1.940553
-1.215438	1.930486
-1.199495	1.919646
-1.183431	1.908038
-1.167249	1.895668
-1.150951	1.882539
-1.134537	1.868657
-1.118010	1.854028
-1.101371	1.838657
-1.084622	1.822551
-1.067765	1.805715
-1.050800	1.788158
-1.033731	1.769885
-1.016558	1.750904
-0.999284	1.731223
-0.981909	1.710850
-0.964437	1.689792
-0.946868	1.668058
-0.929204	1.645657
-0.911448	1.622598
-0.893600	1.598890
-0.875663	1.574542
-0.857638	1.549565
-0.839528	1.523967
-0.821334	1.497760
-0.803057	1.470954
-0.784700	1.443560
-0.766265	1.415588
-0.747753	1.387050
-0.729167	1.357957
-0.710507	1.328321
-0.691777	1.298154
-0.672977	1.267468
-0.654110	1.236274
-0.635177	1.204586
-0.616181	1.172416
-0.597123	1.139778
-0.578006	1.106683
-0.558831	1.073146
-0.539600	1.039179
-0.520315	1.004797
-0.500978	0.970013
-0.481591	0.934841
-0.462156	0.899295
-0.442674	0.863389
-0.423148	0.827138
-0.403580	0.790556
-0.383972	0.753658
-0.364325	0.716459
-0.344642	0.678972
-0.324924	0.641215
-0.305174	0.603200
-0.285393	0.564945
-0.265584	0.526464
-0.245748	0.487772
-0.225888	0.448884
-0.206005	0.409818
-0.186101	0.370587
-0.166179	0.331208
-0.146240	0.291697
-0.126287	0.252069
-0.106320	0.212340
-0.086344	0.172527
-0.066358	0.132644
-0.046366	0.092708
-0.026370	0.052735
-0.006371	0.012741
0.013629	-0.027258
0.033628	-0.067246
0.053623	-0.107207
0.073613	-0.147126
0.093595	-0.186985
0.113568	-0.226770
0.133530	-0.266464
0.153478	-0.306052
0.173411	-0.345517
0.193327	-0.384843
0.213223	-0.424016
0.233098	-0.463020
0.252950	-0.501838
0.272777	-0.540455
0.292576	-0.578856
0.312346	-0.617026
0.332084	-0.654949
0.351790	-0.692610
0.371460	-0.729994
0.391093	-0.767086
0.410687	-0.803871
0.430240	-0.840334
0.449750	-0.876461
0.469215	-0.912238
0.488633	-0.947650
0.508002	-0.982683
0.527320	-1.017323
0.546586	-1.051556
0.565797	-1.085368
0.584951	-1.118746
0.604047	-1.151677
0.623083	-1.184147
0.642056	-1.216143
0.660965	-1.247653
0.679808	-1.278664
0.698583	-1.309164
0.717288	-1.339140
0.735921	-1.368580
0.754481	-1.397472
0.772965	-1.425806
0.791372	-1.453570
0.809700	-1.480752
0.827947	-1.507342
0.846111	-1.533328
0.864190	-1.558702
0.882183	-1.583452
0.900088	-1.607569
0.917903	-1.631043
0.935626	-1.653864
0.953255	-1.676024
0.970790	-1.697513
0.988227	-1.718324
1.005565	-1.738447
1.022803	-1.757875
1.039938	-1.776599
1.056969	-1.794613
1.073895	-1.811909
1.090714	-1.828481
1.107423	-1.844321
1.124021	-1.859423
1.140507	-1.873782
1.156880	-1.887391
1.173136	-1.900246
1.189275	-1.912340
1.205295	-1.923669
1.221195	-1.934229
1.236972	-1.944015
1.252626	-1.953024
1.268155	-1.961251
1.283556	-1.968694
1.298830	-1.975349
1.313973	-1.981215
1.328985	-1.986288
1.343864	-1.990566
1.358609	-1.994048
1.373218	-1.996733
1.387690	-1.998619
1.402023	-1.999705
1.416215	-1.999992
1.430266	-1.999479
1.444174	-1.998166
1.457938	-1.996053
1.471556	-1.993143
1.485027	-1.989435
1.498349	-1.984931
1.511521	-1.979633
1.524542	-1.973544
1.537411	-1.966665
1.550126	-1.959000
1.562686	-1.950551
1.575090	-1.941321
1.587336	-1.931316
1.599423	-1.920537
1.611351	-1.908991
1.623117	-1.896681
1.634721	-1.883612
1.646162	-1.869790
1.657438	-1.855220
1.668548	-1.839908
1.679491	-1.823860
1.690267	-1.807083
1.700873	-1.789582
1.711310	-1.771366
1.721575	-1.752442
1.731668	-1.732816
1.741588	-1.712497
1.751333	-1.691494
1.760904	-1.669813
1.770299	-1.647465
1.779516	-1.624458
1.788556	-1.600801
1.797416	-1.576504
1.806097	-1.551576
1.814597	-1.526028
1.822916	-1.499869
1.831053	-1.473111
1.839006	-1.445763
1.846776	-1.417837
1.854361	-1.389343
1.861760	-1.360294
1.868974	-1.330701
1.876000	-1.300576
1.882839	-1.269930
1.889489	-1.238777
1.895951	-1.207127
1.902223	-1.174996
1.908305	-1.142394
1.914195	-1.109335
1.919895	-1.075832
1.925402	-1.041900
1.930717	-1.007550
1.935839	-0.972797
1.940768	-0.937656
1.945502	-0.902139
1.950042	-0.866261
1.954386	-0.830037
1.958536	-0.793481
1.962489	-0.756608
1.966246	-0.719432
1.969807	-0.681968
1.973170	-0.644231
1.976336	-0.606237
1.979305	-0.568000
1.982076	-0.529536
1.984648	-0.490860
1.987022	-0.451988
1.989198	-0.412935
1.991174	-0.373717
1.992951	-0.334349
1.994529	-0.294848
1.995908	-0.255229
1.997087	-0.215507
1.998066	-0.175700
1.998845	-0.135822
1.999425	-0.095890
1.999805	-0.055919
1.999984	-0.015926
1.999964	0.024073
1.999743	0.064063
1.999323	0.104027
1.998703	0.143949
1.997883	0.183814
1.996863	0.223605
1.995643	0.263307
1.994224	0.302903
1.992605	0.342379
1.990788	0.381717
1.988771	0.420903
1.986555	0.459920
1.984140	0.498754
1.981528	0.537388
1.978716	0.575807
1.975708	0.613995
1.972501	0.651938
1.969097	0.689621
1.965497	0.727027
1.961700	0.764143
1.957706	0.800953
1.953517	0.837443
1.949133	0.873597
1.944553	0.909402
1.939780	0.944844
1.934812	0.979908
1.929651	1.014579
1.924296	1.048845
1.918750	1.082691
1.913011	1.116105
1.907081	1.149071
1.900961	1.181579
1.894650	1.213613
1.888150	1.245162
1.881461	1.276213
1.874584	1.306754
1.867520	1.336772
1.860268	1.366255
1.852831	1.395192
1.845208	1.423571
1.837401	1.451380
1.829411	1.478609
1.821237	1.505246
1.812881	1.531281
1.804344	1.556704
1.795626	1.581504
1.786729	1.605672
1.777653	1.629197
1.768399	1.652071
1.758969	1.674284
1.749363	1.695827
1.739581	1.716692
1.729626	1.736870
1.719498	1.756353
1.709198	1.775134
1.698727	1.793205
1.688086	1.810559
1.677276	1.827188
1.666299	1.843087
1.655155	1.858248
1.643845	1.872666
1.632371	1.886335
1.620734	1.899250
1.608934	1.911405
1.596974	1.922795
1.584854	1.933416
1.572576	1.943264
1.560140	1.952335
1.547549	1.960625
1.534802	1.968130
1.521902	1.974848
1.508850	1.980777
1.495647	1.985913
1.482295	1.990254
1.468794	1.993800
1.455147	1.996548
1.441353	1.998498
1.427416	1.999648
1.413336	1.999998
1.399115	1.999549
1.384754	1.998299
1.370254	1.996251
1.355617	1.993404
1.340845	1.989759
1.325938	1.985319
1.310899	1.980084
1.295729	1.974058
1.280430	1.967242
1.265002	1.959639
1.249448	1.951252
1.233769	1.942085
1.217966	1.932141
1.202042	1.921424
1.185997	1.909938
1.169834	1.897689
1.153554	1.884681
1.137159	1.870918
1.120650	1.856408
1.104029	1.841154
1.087297	1.825165
1.070457	1.808445
1.053509	1.791002
1.036456	1.772843
1.019300	1.753974
1.002042	1.734404
0.984683	1.714141
0.967226	1.693191
0.949673	1.671564
0.932024	1.649269
0.914282	1.626314
0.896449	1.602709
0.878526	1.578462
0.860515	1.553584
0.842418	1.528085
0.824237	1.501974
0.805973	1.475263
0.787629	1.447962
0.769206	1.420081
0.750707	1.391633
0.732132	1.362628
0.713484	1.333077
0.694764	1.302994
0.675975	1.272389
0.657119	1.241276
0.638197	1.209666
0.619211	1.177572
0.600163	1.145007
0.581055	1.111984
0.561889	1.078516
0.542666	1.044617
0.523390	1.010300
0.504061	0.975579
0.484682	0.940468
0.465254	0.904981
0.445780	0.869131
0.426261	0.832934
0.406700	0.796404
0.387097	0.759555
0.367457	0.722403
0.347779	0.684961
0.328067	0.647246
0.308321	0.609271
0.288545	0.571053
0.268741	0.532607
0.248909	0.493947
0.229052	0.455090
0.209173	0.416051
0.189272	0.376846
0.169353	0.337489
0.149417	0.297998
0.129465	0.258388
0.109501	0.218674
0.089526	0.178873
0.069542	0.139000
0.049551	0.099071
0.029555	0.059103
0.009556	0.019112
-0.010444	-0.020888
-0.030443	-0.060879
-0.050439	-0.100845
-0.070430	-0.140772
-0.090413	-0.180642
-0.110388	-0.220439
-0.130352	-0.260149
-0.150302	-0.299754
-0.170238	-0.339240
-0.190156	-0.378590
-0.210056	-0.417788
-0.229935	-0.456820
-0.249790	-0.495668
-0.269621	-0.534319
-0.289424	-0.572755
-0.309199	-0.610963
-0.328943	-0.648926
-0.348654	-0.686630
-0.368330	-0.724059
-0.387969	-0.761198
-0.407569	-0.798033
-0.427129	-0.834549
-0.446646	-0.870731
-0.466118	-0.906564
-0.485543	-0.942035
-0.504921	-0.977130
-0.524247	-1.011833
-0.543521	-1.046132
-0.562741	-1.080012
-0.581905	-1.113460
-0.601010	-1.146463
-0.620055	-1.179007
-0.639038	-1.211080
-0.657958	-1.242668
-0.676811	-1.273759
-0.695597	-1.304341
-0.714313	-1.334401
-0.732958	-1.363927
-0.751530	-1.392908
-0.770026	-1.421332
-0.788446	-1.449187
-0.806786	-1.476462
-0.825046	-1.503147
-0.843224	-1.529230
-0.861317	-1.554702
-0.879324	-1.579552
-0.897243	-1.603771
-0.915072	-1.627347
-0.932810	-1.650273
-0.950454	-1.672539
-0.968004	-1.694136
-0.985456	-1.715055
-1.002810	-1.735288
-1.020064	-1.754827
-1.037216	-1.773664
-1.054264	-1.791792
-1.071207	-1.809203
-1.088042	-1.825891
-1.104769	-1.841848
-1.121385	-1.857068
-1.137889	-1.871545
-1.154280	-1.885274
-1.170555	-1.898249
-1.186713	-1.910465
-1.202752	-1.921916
-1.218671	-1.932599
-1.234468	-1.942508
-1.250141	-1.951641
-1.265690	-1.959993
-1.281112	-1.967561
-1.296406	-1.974342
-1.311570	-1.980334
-1.326603	-1.985533
-1.341504	-1.989938
-1.356270	-1.993547
-1.370901	-1.996359
-1.385394	-1.998372
-1.399749	-1.999586
-1.413964	-2.000000
-1.428038	-1.999614
-1.441969	-1.998428
-1.455756	-1.996443
-1.469397	-1.993660
-1.482891	-1.990079
-1.496237	-1.985701
-1.509433	-1.980530
-1.522479	-1.974567
-1.535372	-1.967813
-1.548111	-1.960273
-1.560696	-1.951949
-1.573125	-1.942843
-1.585396	-1.932961
-1.597509	-1.922305
-1.609462	-1.910881
-1.621254	-1.898692
-1.632884	-1.885744
-1.644351	-1.872042
-1.655653	-1.857590
-1.666790	-1.842396
-1.677760	-1.826465
-1.688562	-1.809803
-1.699195	-1.792418
-1.709659	-1.774315
-1.719951	-1.755503
-1.730072	-1.735988
-1.740019	-1.715779
-1.749793	-1.694884
-1.759392	-1.673311
-1.768814	-1.651069
-1.778060	-1.628166
-1.787128	-1.604612
-1.796017	-1.580416
-1.804727	-1.555588
-1.813256	-1.530138
-1.821604	-1.504076
-1.829769	-1.477412
-1.837752	-1.450157
-1.845551	-1.422322
-1.853165	-1.393919
-1.860594	-1.364957
-1.867837	-1.335450
-1.874893	-1.305409
-1.881762	-1.274845
-1.888443	-1.243772
-1.894934	-1.212201
-1.901237	-1.180145
-1.907349	-1.147617
-1.913270	-1.114630
-1.919000	-1.081197
-1.924538	-1.047332
-1.929884	-1.013048
-1.935037	-0.978359
-1.939996	-0.943278
-1.944761	-0.907820
-1.949332	-0.871999
-1.953707	-0.835829
-1.957888	-0.799325
-1.961872	-0.762501
-1.965661	-0.725372
-1.969253	-0.687953
-1.972648	-0.650259
-1.975845	-0.612305
-1.978846	-0.574105
-1.981648	-0.535676
-1.984252	-0.497033
-1.986657	-0.458191
-1.988864	-0.419166
-1.990873	-0.379973
-1.992682	-0.340629
-1.994291	-0.301147
-1.995702	-0.261546
-1.996912	-0.221840
-1.997923	-0.182045
-1.998735	-0.142177
-1.999346	-0.102253
-1.999757	-0.062287
-1.999969	-0.022297
-1.999980	0.017703
-1.999792	0.057695
-1.999403	0.097664
-1.998815	0.137594
-1.998027	0.177469
-1.997039	0.217273
-1.995851	0.256990
-1.994463	0.296605
-1.992877	0.336100
-1.991090	0.375462
-1.989105	0.414673
-1.986921	0.453718
-1.984538	0.492582
-1.981957	0.531249
-1.979177	0.569703
-1.976200	0.607929
-1.973025	0.645912
-1.969653	0.683637
-1.966083	0.721089
-1.962318	0.758252
-1.958355	0.795111
-1.954198	0.831653
-1.949844	0.867862
-1.945296	0.903724
-1.940553	0.939224
-1.935616	0.974349
-1.930486	1.009084
-1.925162	1.043415
-1.919646	1.077329
-1.913938	1.110813
-1.908038	1.143851
-1.901948	1.176433
-1.895668	1.208543
-1.889198	1.240171
-1.882539	1.271302
-1.875692	1.301925
-1.868657	1.332027
-1.861436	1.361596
-1.854028	1.390620
-1.846435	1.419089
-1.838657	1.446990
-1.830695	1.474311
-1.822551	1.501044
-1.814224	1.527176
-1.805715	1.552697
-1.797027	1.577597
-1.788158	1.601866
-1.779110	1.625494
-1.769885	1.648472
-1.760483	1.670790
-1.750904	1.692441
-1.741151	1.713414
-1.731223	1.733702
-1.721123	1.753297
-1.710850	1.772190
-1.700406	1.790375
-1.689792	1.807843
-1.679009	1.824588
-1.668058	1.840604
-1.656941	1.855883
-1.645657	1.870420
-1.634209	1.884209
-1.622598	1.897244
-1.610824	1.909520
-1.598890	1.921032
-1.586795	1.931776
-1.574542	1.941748
-1.562131	1.950942
-1.549565	1.959357
-1.536843	1.966987
-1.523967	1.973831
-1.510939	1.979885
-1.497760	1.985148
-1.484431	1.989616
-1.470954	1.993289
-1.457330	1.996164
-1.443560	1.998241
-1.429646	1.999518
-1.415588	1.999996
-1.401389	1.999674
-1.387050	1.998552
-1.372572	1.996631
-1.357957	1.993910
-1.343207	1.990393
-1.328321	1.986079
-1.313303	1.980971
-1.298154	1.975071
-1.282875	1.968380
-1.267468	1.960902
-1.251934	1.952640
-1.236274	1.943597
-1.220491	1.933776
-1.204586	1.923182
-1.188561	1.911819
-1.172416	1.899691
-1.156155	1.886803
-1.139778	1.873160
-1.123287	1.858769
-1.106683	1.843633
-1.089969	1.827761
-1.073146	1.811157
-1.056215	1.793828
-1.039179	1.775783
-1.022039	1.757027
-1.004797	1.737568
-0.987454	1.717414
-0.970013	1.696573
-0.952475	1.675054
-0.934841	1.652864
-0.917114	1.630014
-0.899295	1.606511
-0.881386	1.582366
-0.863389	1.557588
-0.845306	1.532187
-0.827138	1.506173
-0.808888	1.479557
-0.790556	1.452349
-0.772146	1.424560
-0.753658	1.396201
-0.735095	1.367284
-0.716459	1.337820
-0.697750	1.307820
-0.678972	1.277298
-0.660127	1.246265
-0.641215	1.214733
-0.622239	1.182715
-0.603200	1.150224
-0.584102	1.117273
-0.564945	1.083876
-0.545732	1.050044
-0.526464	1.015793
-0.507143	0.981136
-0.487772	0.946086
-0.468351	0.910657
-0.448884	0.874864
-0.429373	0.838722
-0.409818	0.802244
-0.390222	0.765445
-0.370587	0.728340
-0.350915	0.690943
-0.331208	0.653270
-0.311468	0.615336
-0.291697	0.577156
-0.271897	0.538745
-0.252069	0.500118
-0.232216	0.461291
-0.212340	0.422280
-0.192443	0.383100
-0.172527	0.343767
-0.152593	0.304296
-0.132644	0.264704
-0.112682	0.225005
-0.092708	0.185217
-0.072725	0.145354
-0.052735	0.105434
-0.032740	0.065471
-0.012741	0.025482
